Pool,Day,Month,Year,Transect_Direction,Species,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,41,
Santa Rosa,27,4,2004,SN,Medicago polymorpha,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Melilotus sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Nassella pulchra,11,8,1,,,,,,,,,,8,6,,,,,,,
Santa Rosa,27,4,2004,SN,Oxalis pes-caprae,,,,,,,,,,,,1,,,,,,,,,
Santa Rosa,27,4,2004,SN,Paraphalis incurva,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Phalaris lemmonii,,,1,2,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Plagiobothrys undulates,,18,2,1,,,,,1,27,29,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Poa annua,,,1,,,,,,,,,1,1,,,,,,,,
Santa Rosa,27,4,2004,SN,Polycarpon tetraphyllum,,,,,,,,,,,,1,,,,,,,,,
Santa Rosa,27,4,2004,SN,Polygonum arenastrum,2,4,,,,,,,,,,1,1,1,,,,,,,
Santa Rosa,27,4,2004,SN,Polypogon monspeliensis,,,1,31,,,,,2,,,,,1,,,,,,,
Santa Rosa,27,4,2004,SN,Psilocarphus brevissimus,1,1,,2,,,,,1,25,13,2,1,,,,,,,,
Santa Rosa,27,4,2004,SN,Rhaphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Sencio vulgares,1,,,,,,,,,,,,2,,,,,,,,
Santa Rosa,27,4,2004,SN,Sisymbrium sp.,1,,,,,,,,,,,,,1,,,,,,,
Santa Rosa,27,4,2004,SN,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Sonchus,,1,1,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Spergularia sp.?,4,1,2,29,,,,,,,,,2,,,,,,,,
Santa Rosa,27,4,2004,SN,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Veronica?Virginica?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Vulpia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,Bare,84,54,9,27,35,80,100,25,95,35,21,29,75,80,,,,,,,
Santa Rosa,27,4,2004,SN,Thatch,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,SN,unk.,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Anagalis arvensis,,2,,,,,,,,,,,,1,,,,,,,
Santa Rosa,27,4,2004,EW,Artemesis douglasiana,,,,,,,,,,,,,,,,1,,,,,
Santa Rosa,27,4,2004,EW,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Baccharis pilularis,,1,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Bromus diandrus,,1,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Capsella bursa-pastoris,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Carpobrotus edulis,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Centromedia parryi ssp.australis,,,1,1,,,,,,,,,,,4,,,,,,
Santa Rosa,27,4,2004,EW,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Centurium muehlenbergii,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Chamomilla suaveolens,,1,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Chenepode?,,,,,,,,,,,,,,,,1,,,,,
Santa Rosa,27,4,2004,EW,Conyza canadensis,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Conyza coulteri,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Coronopus didymus,5,3,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Cotula australis,2,3,,,,,,,,,,,,,1,1,,,,,
Santa Rosa,27,4,2004,EW,Cotula coronopofolia,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Crassula aquatica,,,,1,,,,,,,,1,,,,,,,,,
Santa Rosa,27,4,2004,EW,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Cyperus strigosus? (nut sedge),,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Dianandra fesiculatum,,,,1,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Dichondra occidentalis,,3,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Distichlis spicata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Echinochloa crusgalli,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Elatine brachysperma,,,,,,,,,,,,,,,,,*,,,,
Santa Rosa,27,4,2004,EW,Eleocharis acicularis,,,,2,2,,,,,,15,40,,,,,,,,,
Santa Rosa,27,4,2004,EW,Eleocharis macrostachya,,,,,10,4,1,1,,2,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Eryngium armatum,,,2,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Eryngium vaseyi,1,5,36,23,4,,,,,,3,20,16,3,3,1,,,,,
Santa Rosa,27,4,2004,EW,Eschscholzia californica,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Gnaphalium luteo-album,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Grindelia camporum,,23,40,2,,,,,,,,,3,34,7,2,,,,,
Santa Rosa,27,4,2004,EW,Hordeum br. ssp. br.,,,23,8,,,,,,,,1,10,8,,,,,,,
Santa Rosa,27,4,2004,EW,Hordeum br. ssp. ca.,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Isocoma menziesii,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Juncus bufonius,,1,10,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Juncus occidentalis,,,,,,,,,,,,,,3,,,,,,,
Santa Rosa,27,4,2004,EW,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Lessingia filaginafolia,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Lolium multiflorum,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Lotus salsuginosos,,,,,,,,,,,,,,3,,,,,,,
Santa Rosa,27,4,2004,EW,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Lupinus succulentus,,,,,,,,,,,,,,2,,,,,,,
Santa Rosa,27,4,2004,EW,Lythrum hyssopifolium,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Malva parviflora,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Medicago polymorpha,,,2,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Melilotus sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Nassella pulchra,16,8,,,,,,,,,,,,2,,,,,,,
Santa Rosa,27,4,2004,EW,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Paraphalis incurva,,1,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Phalaris lemmonii,,,,,,,,,,,,,,,,,*,,,,
Santa Rosa,27,4,2004,EW,Plagiobothrys undulates,,8,2,7,1,,,,,,,10,26,,,,,,,,
Santa Rosa,27,4,2004,EW,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Poa annua,1,1,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Polygonum arenastrum,2,,1,,,,,,,,,,,,1,1,,,,,
Santa Rosa,27,4,2004,EW,Polypogon monspeliensis,,,,1,1,,,,,,,2,,,,,,,,,
Santa Rosa,27,4,2004,EW,Psilocarphus brevissimus,1,1,1,5,1,,,,,,1,8,7,8,,,,,,,
Santa Rosa,27,4,2004,EW,Rhaphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Sencio vulgares,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Solanum sp.?,,1,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Sonchus,,1,,,,,,,,,,,,1,1,,,,,,
Santa Rosa,27,4,2004,EW,Spergularia sp.?,5,8,1,14,,,,,,,,,3,,4,1,,,,,
Santa Rosa,27,4,2004,EW,Stachys ajugoides,,,,,,,,,,,,,,,4,,,,,,
Santa Rosa,27,4,2004,EW,Veronica?Virginica?,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Vulpia sp.,,1,,,,,,,,,,,,,1,,,,,,
Santa Rosa,27,4,2004,EW,Bare,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Thatch,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,unk.,,,,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,Bare,67,39,8,36,85,98,100,100,100,99,85,35,36,42,86,97,,,,,
Santa Rosa,27,4,2004,EW,Thatch,,,7,,,,,,,,,,,,,,,,,,
Santa Rosa,27,4,2004,EW,unk.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Anagalis arvensis,2,1,,,,,,,,1,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Artemesis douglasiana,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Baccharis pilularis,,,,,,,,,,,1,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Bromus diandrus,1,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Capsella bursa-pastoris,,1,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Centromedia parryi ssp.australis,,,,,,,,,,,15,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Centurium muehlenbergii,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Chamomilla suaveolens,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Chenepode?,1,1,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Conyza canadensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Conyza coulteri,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Coronopus didymus,2,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Cotula australis,,,,,,,,,,1,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Cotula coronopofolia,,,,1,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Crassula aquatica,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Cyperus strigosus? (nut sedge),,1,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Distichlis spicata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Echinochloa crusgalli,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Eleocharis acicularis,,,,15,,,1,4,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Eleocharis macrostachya,,,,,23,15,1,4,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Eryngium armatum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Eryngium vaseyi,,,35,30,14,19,32,40,,4,11,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Grindelia camporum,1,,10,,,,2,1,5,35,1,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Hordeum br. ssp. br.,,,8,1,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Isocoma menziesii,,,,,,,,,,1,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Juncus bufonius,,,,,,,,,,1,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Juncus occidentalis,,,,1,,,,,1,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Lessingia filaginafolia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Lolium multiflorum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Lupinus succulentus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Lythrum hyssopifolium,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Malva parviflora,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Medicago polymorpha,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Melilotus sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Nassella pulchra,12,5,1,,,,,,,1,2,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Paraphalis incurva,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Phalaris lemmonii,,,,,,,,,1,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Plagiobothrys undulates,,,18,37,,,10,5,7,,20,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Poa annua,,,,,,,,,,,1,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Polygonum arenastrum,3,,,,1,,,,,,1,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Polypogon monspeliensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Psilocarphus brevissimus,,,,1,1,1,5,1,2,,1,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Rhaphanus sativus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Rumex acetosella,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Rumex crispus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Sencio vulgares,,,,,,,,,,1,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Sisyrinchium bellum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Solanum sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Sonchus,,,1,,,,,,1,1,1,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Spergularia sp.?,5,,,,,,,,1,1,2,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Stachys ajugoides,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Veronica?Virginica?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Vicia sp.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Vulpia sp.,,,,,,,,,,1,,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Bare,73,91,22,10,61,65,49,43,70,42,43,,,,,,,,,,
Santa Cruz,27,4,2004,SN,Thatch,0,0,5,5,0,0,0,2,13,10,0,,,,,,,,,,
Santa Cruz,27,4,2004,SN,unk.,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Alopecurus saccatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Ambrosia psylostachya,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Anagalis arvensis,1,1,,,,,,,,,,,1,,,,,,,,
Santa Cruz,27,4,2004,EW,Artemesis douglasiana,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Aster subulatus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Atriplex lentiformes,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Avena barbata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Avena fatua,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Baccharis pilularis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Brodiea jolonensis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Bromus diandrus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Bromus hordeaceous,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Calystegia macrostegia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Capsella bursa-pastoris,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Castilleja exserta ,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Centromedia parryi ssp.australis,1,15,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Centunculus minimus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Centurium muehlenbergii,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Chamomilla suaveolens,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Chenepode?,2,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Conyza canadensis,,,,,,,,,,,,,1,,,,,,,,
Santa Cruz,27,4,2004,EW,Conyza coulteri,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Coronopus didymus,,,,,,,,,,,,,1,,,,,,,,
Santa Cruz,27,4,2004,EW,Cotula australis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Cotula coronopofolia,,2,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Crassula aquatica,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Cynodon dactylon,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Cyperus strigosus? (nut sedge),,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Distichlis spicata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Echinochloa crusgalli,2,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Elatine brachysperma,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Eleocharis acicularis,,,,20,1,,,,2,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Eleocharis macrostachya,,,,,,25,15,30,8,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Erodium cicutarium,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Eremocarpus setigerus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Erodium botrys,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Eryngium armatum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Eryngium vaseyi,,6,46,58,32,7,19,17,32,11,25,1,,,,,,,,,
Santa Cruz,27,4,2004,EW,Euthamia occidentalis,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Frankenia salina,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Geranium dissectum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Grindelia camporum,,1,13,,,,,,2,2,16,2,11,,,,,,,,
Santa Cruz,27,4,2004,EW,Hordeum br. ssp. br.,,,,3,,,,,10,10,2,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Hordeum marinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Hordeum murinum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Isocoma menziesii,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Juncus bufonius,1,1,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Juncus occidentalis,,,3,,,,,,,1,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Juncus phaeocephalus,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Lactuca serriola,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Lessingia filaginafolia,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Lolium multiflorum,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Lotus salsuginosos,,2,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Lupinus bicolor,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Lupinus succulentus,,,7,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Lythrum hyssopifolium,,,,1,1,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Malva parviflora,,,,,,,,,,,,1,,,,,,,,,
Santa Cruz,27,4,2004,EW,Medicago polymorpha,,1,,1,,,,,,,,1,,,,,,,,,
Santa Cruz,27,4,2004,EW,Melilotus sp.?,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Nassella pulchra,3,1,,,,,,,,1,2,,2,,,,,,,,
Santa Cruz,27,4,2004,EW,Oxalis pes-caprae,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Paraphalis incurva,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Phalaris lemmonii,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Plagiobothrys undulates,,,6,2,15,,,12,25,5,,5,,,,,,,,,
Santa Cruz,27,4,2004,EW,Plantago elongata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Plantago lanceolata,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Poa annua,,,,,,,,,,,,,,,,,,,,,
Santa Cruz,27,4,2004,EW,Polygonum arenastrum,,,,,,,,,,,,,1,,,,,,,,
Santa Cruz,27,4,2004,EW,Polypogon monspeliensis,,,,,,,,,,,,,,,,,,,,,
